year,quarter,course_id,instructor_name,subject,subject_number,response_rate,num_enrolled,num_responses,class_name,overall_avg,overall_std_dev,difficulty_avg,difficulty_med,difficulty_std_dev,zero_one,two_three,four_five,six_seven,eight_ten,eleven_fourteen,fifteen_plus
2019,Summer,86135,Beatrice Ruhland,CHEM,31,43.8,16,7,Organic Chemistry I L&L,4.8,0.4,3.8,4.0,0.8,14.3,28.6,14.3,14.3,28.6,0,0
2019,Summer,86121,Robert Marks,MECH,121,42.9,7,3,Thermodynamics I,4.1,1.3,3.7,4.0,1.5,0,0,0,0,0,33.3,66.7
2019,Summer,86109,Cara Chiaraluce,SOCI,1,61.5,13,8,Principles of Sociology,4.4,1,2.9,3.0,0.9,12.5,37.5,37.5,0,12.5,0,0
2019,Summer,86451,Shashank Saggar,MKTG,3804,75.0,8,6,Fund of Programmatic Advrtsng,3.6,1.4,2.7,2.0,1.2,33.3,0,33.3,16.7,16.7,0,0
2019,Summer,86445,Aditi Bajaj,MKTG,3592,85.7,14,12,Internet Marketing & eCommerce,4.2,0.7,2.6,3.0,0.8,0,50,33.3,16.7,0,0,0
2019,Summer,86479,Ram Bala,OMIS,3000,60.0,20,12,Business Analytics,3.7,1.2,3.7,4.0,1.2,0,16.7,16.7,50,16.7,0,0
2019,Summer,86294,Melina Johnson,EDUC,252,88.2,17,15,Social Foundations in TK-12 Ed,4.9,0.4,3.8,4.0,0.6,6.7,46.7,33.3,13.3,0,0,0
2019,Summer,86243,Robert Navarra,CPSY,320,60.9,23,14,Substance Abuse Trtmt I,4.7,0.6,3.4,3.0,0.8,0,21.4,42.9,14.3,7.1,14.3,0
2019,Summer,86257,Arthur Bohart,CPSY,390,60.0,10,6,Adv Sem Couples Ther,4.6,0.5,4.8,5.0,0.4,0,50,0,0,50,0,0
2019,Summer,86082,Eric Yang,PHIL,25,57.1,14,8,Ethics in Society,4.5,0.6,4.4,4.5,0.7,0,12.5,62.5,12.5,12.5,0,0
2019,Summer,86096,Matthew Harrigan,POLI,1,33.3,15,5,Introduction to U.S. Politics,4.8,0.3,3.2,4.0,1.3,0,60,0,0,40,0,0
2019,Summer,86041,Kieran Sullivan,PSYC,115,64.3,14,9,Abnormal Psychology,4.3,0.7,4.2,4.0,0.7,0,33.3,22.2,22.2,11.1,11.1,0
2019,Summer,86055,William Dohar,TESP,82,75.0,16,12,"Witches, Saints & Heretics",4.6,0.6,2.9,3.0,1.2,0,41.7,41.7,8.3,0,0,8.3
2019,Summer,86051,Sheila Yuter,PHSC,1,60.0,15,9,Human Health and Disease,4.3,0.9,3.0,3.0,0.0,0,22.2,44.4,33.3,0,0,0
2019,Summer,86079,Matthew Kroot,ANTH,12A,83.3,12,10,Cultures and Ideas II,4.4,0.9,4.5,5.0,0.7,0,10,20,40,20,10,0
2019,Summer,86092,Andrew Ishak,COMM,20,66.7,15,10,Public Speaking,4.3,0.7,4.4,4.5,0.7,10,30,10,40,10,0,0
2019,Summer,86086,Reza Shariatmadari,MATH,14,66.7,12,8,Calculus & Analytic Geom IV,3.6,1.1,3.9,4.0,0.8,12.5,12.5,37.5,12.5,12.5,12.5,0
2019,Summer,86441,Maria Cannon,IDIS,3799,52.6,19,10,Managing Transitions,4.6,0.7,4.8,5.0,0.4,60,30,0,10,0,0,0
2019,Summer,86455,Carrie Pan,FNCE,3806,62.5,8,5,Analytics for Finance,4.2,1,3.8,5.0,1.8,0,20,20,20,0,20,20
2019,Summer,861631,Timothy Urdan,PSYC,51,57.1,7,4,Statistics and Methods 1,4.7,0.5,3.5,3.5,0.6,0,50,25,0,0,0,25
2019,Summer,86469,Juan Montermoso,MKTG,3000,61.5,13,8,Marketing Is Everything,4.2,0.8,3.5,3.5,0.9,0,0,37.5,37.5,12.5,12.5,0
2019,Summer,86125,Graeme Warren,OMIS,108,91.7,12,11,Operations Management,4.8,0.4,3.9,4.0,0.8,0,18.2,27.3,27.3,9.1,9.1,9.1
2019,Summer,86131,Brian Mcnelis,CHEM,31,40.4,52,21,Organic Chemistry I L&L,5,0,4.3,4.5,0.8,0,0,0,4.8,28.6,38.1,28.6
2019,Summer,86119,Melan Jaich,COMM,198,71.4,7,5,Communication Internship,4.5,0.9,2.2,2.0,1.3,20,60,0,0,0,20,0
2019,Summer,86118,Christina Johnson,MGMT,160,64.3,14,9,Management of Organizations,4.3,0.8,2.9,3.0,1.1,11.1,33.3,33.3,0,22.2,0,0
2019,Summer,86130,Megan Tichy,CHEM,11,62.5,8,5,General Chemistry I L&L,4.7,0.5,3.3,3.0,0.5,0,50,25,25,0,0,0
2019,Summer,86124,Homi Fatemi,OMIS,40,70.0,10,7,Statistics & Data Analysis I,4.3,0.8,3.4,3.0,1.0,33.3,50,16.7,0,0,0,0
2019,Summer,861630,Kirsten Read,PSYC,51,71.4,7,5,Statistics and Methods 1,4.4,0.9,3.2,3.0,0.4,0,40,40,0,0,0,20
2019,Summer,86468,Gina Firenzi,IDIS,3700,58.3,12,7,Effective Business Communictns,4.4,0.9,2.9,3.0,0.9,0,0,42.9,14.3,42.9,0,0
2019,Summer,86454,Harold Shefrin,FNCE,3486,90.0,10,9,Behavioral Corporate Finance,4.2,1.1,3.6,3.0,1.0,0,22.2,55.6,22.2,0,0,0
2019,Summer,86246,Cary Watson,CPSY,329,71.4,7,5,School-Based Mental Health,4.8,0.5,3.0,3.0,1.2,0,20,20,20,40,0,0
2019,Summer,86252,Barry Hayes,CPSY,280,66.7,12,8,Psychology of Aging/the Family,4.4,0.9,3.3,3.5,0.9,12.5,25,37.5,0,25,0,0
2019,Summer,86087,Kan Liu,MATH,31,83.3,12,10,Calculus for Business II,4.2,0.9,4.3,5.0,0.9,0,0,20,20,40,20,0
2019,Summer,86093,Andrew Ishak,COMM,172A,28.6,7,2,Communication and Sport,3.6,0.5,3.0,3.0,0.0,0,50,50,0,0,0,0
2019,Summer,86078,Wendy Donohoe,ACTG,198,76.5,17,13,Accounting Internship,4.6,0.6,2.6,3.0,0.7,18.2,72.7,0,9.1,0,0,0
2019,Summer,86044,Kenneth Faulve-montojo,POLI,40,42.9,7,3,Politics of US Econ Policies,4.7,0.4,3.0,3.0,2.0,0,0,66.7,33.3,0,0,0
2019,Summer,86050,Hien Vu,PHYS,33,62.5,16,10,Physics:Science & Engr III,4.4,0.7,4.5,4.5,0.5,70,20,0,10,0,0,0
2019,Summer,86046,Matthew Harrigan,POLI,198A,100.0,6,6,Public Sector Study & Intern,4.9,0.3,2.7,2.5,0.8,16.7,33.3,16.7,0,0,0,33.3
2019,Summer,86052,Sheila Yuter,PHSC,2,78.6,14,11,The American Health System,3.7,1,3.1,3.0,0.5,0,36.4,45.5,18.2,0,0,0
2019,Summer,86085,Reza Shariatmadari,MATH,12,50.0,8,4,Calculus & Analytic Geom II,3.8,0.9,4.5,5.0,1.0,0,0,25,0,50,25,0
2019,Summer,86091,Navid Shaghaghi,CSCI,163A,80.0,10,8,Theory of Algorithms,4.6,0.6,4.1,4.0,0.9,0,0,12.5,37.5,25,12.5,12.5
2019,Summer,86244,Jonathan Sills,CPSY,323,73.9,23,17,Psychopharmacology,4.8,0.3,5.0,5.0,0.0,18.8,25,43.8,6.3,6.3,0,0
2019,Summer,86250,John Astin,CPSY,220,68.2,22,15,Research Methods,4.1,1.2,4.0,5.0,1.3,0,13.3,60,6.7,6.7,6.7,6.7
2019,Summer,86456,Seoyoung Kim,FNCE,3807,90.0,20,18,Intro to FinTech,4.1,1.1,4.4,5.0,1.0,5.6,50,33.3,11.1,0,0,0
2019,Summer,86442,Maria Cannon,IDIS,3800,66.7,12,8,Managing Transitions II,5,0,2.6,3.0,0.9,0,75,12.5,12.5,0,0,0
2019,Summer,86132,Raymond Gipson,CHEM,31,36.4,11,4,Organic Chemistry I L&L,4.8,0.4,3.5,3.0,1.0,0,0,75,25,0,0,0
2019,Summer,86126,Graeme Warren,OMIS,108,66.7,15,10,Operations Management,4.6,0.6,3.6,4.0,0.7,0,0,40,40,0,20,0
2019,Summer,864741,Kristin Piderit,MGMT,3000,40.0,10,4,Leading People and Orgs,4.4,0.7,3.3,3.0,0.5,0,0,100,0,0,0,0
2019,Summer,864740,Kelly Patterson,MGMT,3000,30.0,10,3,Leading People and Orgs,3.9,1,3.0,3.0,0.0,0,0,100,0,0,0,0
2019,Summer,86127,Gail Kirby,MKTG,181,66.7,9,6,Principles of Marketing,4.6,0.7,4.5,5.0,1.2,0,83.3,16.7,0,0,0,0
2019,Summer,86133,Raymond Gipson,CHEM,31,43.8,16,7,Organic Chemistry I L&L,4.9,0.2,3.3,3.0,0.5,0,28.6,28.6,28.6,0,14.3,0
2019,Summer,86480,Haibing Lu,IDIS,3802,71.4,7,5,Data Science Analysis w/Python,4.5,0.8,4.8,5.0,0.4,0,0,0,20,60,0,20
2019,Summer,86457,Phyllis Brock,IDIS,3695,88.9,18,16,Global Business Perspectives,4.9,0.4,3.2,3.0,0.8,0,6.7,46.7,20,20,0,6.7
2019,Summer,86279,Quintin Robinson,EDUC,363,57.7,26,15,Org. Govern & Law,4.5,0.9,4.7,5.0,0.5,46.7,40,0,6.7,6.7,0,0
2019,Summer,86251,Donald St. Louis,CPSY,275,73.9,23,17,Ethical and Legal Iss in Cng,4.5,1,3.5,3.0,0.7,0,11.8,41.2,23.5,23.5,0,0
2019,Summer,86245,Cary Watson,CPSY,328,64.3,28,18,Clin Assmt: Iss in Child Diag,4.9,0.3,3.3,3.0,0.8,5.9,58.8,17.6,0,11.8,5.9,0
2019,Summer,86090,Jean-pierre Lacrampe,ENGL,115,60.0,10,6,Argumentation,4.8,0.4,3.8,4,0.4,0,0,0,66.7,16.7,16.7,0
2019,Summer,86084,Corey Irving,MATH,8,57.1,7,4,Introduction to Statistics,3.5,1.8,3.5,4.0,1.7,0,25,50,25,0,0,0
2019,Summer,86053,Pearl Barros,TESP,79,93.8,16,15,Women in Christian Tradition,4.3,1,2.7,3.0,0.8,6.7,53.3,33.3,6.7,0,0,0
2019,Summer,86047,Omid Ahmadi-gorgi,PHYS,31,75.0,8,6,Phys Scientists and Engrs I,4.8,0.3,3.8,4.0,0.4,0,16.7,33.3,16.7,33.3,0,0
2019,Summer,86008,Tanya Chiykowski-rathke,ANTH,1,76.9,13,10,Intro to Biological Anth,4.3,0.7,2.9,3.0,0.6,0,66.7,33.3,0,0,0,0
2019,Summer,86020,Chan Thai,COMM,12,66.7,9,6,Technology and Communication,4.9,0.3,2.5,2.0,1.2,0,66.7,33.3,0,0,0,0
2019,Summer,86034,Roberto Mata,SCTR,19,78.6,14,11,Religions of the Book,4,0.9,4.0,4.0,1.0,0,54.5,36.4,9.1,0,0,0
2019,Summer,86418,Amara Brook,CPSY,393,72.2,18,13,Fundamentals of Dialectical Be,2.8,1.3,3.8,4.0,1.1,0,23.1,23.1,15.4,7.7,0,30.8
2019,Summer,86430,Richard Schaffzin,OMIS,3252,63.2,38,24,Operations Management,3.9,1.1,2.7,3.0,1.0,12.5,58.3,16.7,12.5,0,0,0
2019,Summer,86424,Hong Lou,FNCE,3000,59.4,32,19,Financial Management,3.1,1.3,2.9,3.0,1.5,5.3,26.3,31.6,15.8,15.8,5.3,0
2019,Summer,86168,Blake Demaria,ARTH,24,33.3,9,3,From Damascus to Dubai,3.6,0.5,3.3,3.0,0.6,0,0,0,100,0,0,0
2019,Summer,861660,Matthew Kroot,ANTH,7,28.6,7,2,Field Course Archaeologic Meth,5,0,4.0,4.0,0.0,50,0,50,0,0,0,0
2019,Summer,86154,Nathan Williams,PHYS,11,50.0,22,11,General Physics I,5,0.1,5.0,5.0,0.0,0,9.1,18.2,9.1,36.4,18.2,9.1
2019,Summer,86183,Matthew Harrigan,POLI,150AW,50.0,10,5,The Presidency,4.8,0.3,4.6,5.0,0.5,0,40,40,0,0,20,0
2019,Summer,86182,Colton Heffington,POLI,125,37.5,8,3,International Law,3.6,2.3,3.7,5.0,2.3,0,0,33.3,33.3,0,0,33.3
2019,Summer,86155,Nathan Williams,PHYS,11,60.9,23,14,General Physics I,4.9,0.4,4.9,5.0,0.4,7.1,7.1,0,28.6,21.4,21.4,14.3
2019,Summer,861661,Lee Panich,ANTH,7,28.6,7,2,Field Course Archaeologic Meth,5,0,4.0,4.0,0.0,50,0,50,0,0,0,0
2019,Summer,86380,Alex Sumarsono,COEN,240,71.4,21,15,Machine Learning,3.9,1.2,4.0,4.0,1.1,0,13.3,40,33.3,13.3,0,0
2019,Summer,86394,Marian Stetson-rodriguez,ENGR,304,78.9,19,15,Building Global Teams,4.1,0.9,2.9,3.0,1.0,0,0,26.7,40,26.7,0,6.7
2019,Summer,86425,Hong Lou,FNCE,3000,78.9,19,15,Financial Management,3.9,1.3,3.9,4.0,1.4,20,13.3,20,0,40,6.7,0
2019,Summer,86431,Tao Li,OMIS,3252,70.5,44,31,Operations Management,4,1.2,4.2,5.0,1.2,3.2,9.7,29,19.4,16.1,16.1,6.5
2019,Summer,86419,Marie Atallah,CPSY,291,83.3,24,20,"Couns for Grief, Loss & Trauma",4.8,0.5,3.5,3.0,0.7,0,25,45,20,10,0,0
2019,Summer,86035,Roberto Mata,SCTR,132,86.7,15,13,Apocalypse Now,3.9,1.3,3.7,4.0,1.3,23.1,7.7,30.8,23.1,7.7,0,7.7
2019,Summer,86021,Charlotta Kratz,COMM,12,61.5,13,8,Technology and Communication,3.8,1.2,2.6,2.5,1.1,0,12.5,37.5,25,25,0,0
2019,Summer,86009,Matthew Kroot,ANTH,11A,72.7,11,8,Cultures and Ideas I,4.2,1.3,4.4,5.0,1.1,0,25,37.5,12.5,25,0,0
2019,Summer,86037,Elizabeth Drescher,RSOC,51,57.1,14,8,Religion in America,4.1,0.8,2.6,3.0,1.1,0,0,75,25,0,0,0
2019,Summer,86023,Justin Boren,COMM,177A,46.7,15,7,Leadership and Communication,4.4,0.7,3.6,4.0,1.0,0,0,42.9,28.6,14.3,14.3,0
2019,Summer,86553,Graeme Warren,OMIS,108,81.8,11,9,Operations Management,4.8,0.5,3.9,4.0,0.9,0,22.2,44.4,11.1,0,11.1,11.1
2019,Summer,86369,Darren Atkinson,AMTH,247,70.0,10,7,Linear Algebra I & II,4.5,0.6,4.7,5.0,0.5,0,42.9,28.6,14.3,0,14.3,0
2019,Summer,86427,Aditi Bajaj,MKTG,3554,78.3,23,18,Analyzing Customers & Markets,3.6,1.1,2.6,3.0,0.9,11.1,33.3,50,5.6,0,0,0
2019,Summer,86396,Terry Shoup,MECH,415,66.7,9,6,Optimization in Mech Design,4.5,0.6,3.0,3.0,0.9,0,66.7,33.3,0,0,0,0
2019,Summer,86157,Roxana Flacau,PHYS,12,17.6,17,3,General Physics II,4.6,0.6,4.7,5.0,0.6,33.3,33.3,0,33.3,0,0,0
2019,Summer,86180,Brian Buckley,PHIL,30,42.9,7,3,Ethics and the Law,3.7,2.2,3.7,5.0,2.3,0,0,0,33.3,33.3,0,33.3
2019,Summer,86397,John Beltramo,EDUC,231E,66.7,30,20,External Practicum,4.7,0.6,4.8,5.0,0.4,70,20,10,0,0,0,0
2019,Summer,86432,Narendra Agrawal,OMIS,3385,68.8,32,22,Supply Chain Analytics,3.9,1.2,3.3,3.0,0.7,0,4.5,50,31.8,13.6,0,0
2019,Summer,86426,Harold Shefrin,FNCE,3000,81.4,43,35,Financial Management,4.4,1.2,4.5,5.0,0.6,0,2.9,20,25.7,25.7,8.6,17.1
2019,Summer,86022,Charlotta Kratz,COMM,162B,66.7,15,10,Visual Cultural Communication,4.4,0.8,3.1,3.0,1.2,0,20,40,30,10,0,0
2019,Summer,86036,Sarita Tamayo-moraga,RSOC,9,27.8,18,5,Ways of Understanding Religion,4.1,1.3,2.5,3.0,1.0,0,60,0,0,40,0,0
2019,Summer,86032,Rebecca Shamash,SOCI,33,60.0,15,9,Social Problems in the U.S.,4.6,0.8,2.9,3.0,0.9,0,0,66.7,11.1,11.1,11.1,0
2019,Summer,86026,Robert Detweiler,ARTS,146,100.0,1,1,Watercolor,5,0,5.0,5.0,0.0,0,0,0,100,0,0,0
2019,Summer,86436,Molly Delaney,MGMT,3544,75.0,20,15,Strategic Busn Negotiations,4.7,0.6,3.2,3.0,0.9,6.7,60,20,6.7,6.7,0,0
2019,Summer,86152,Elizabeth Day,CHST,75,66.7,15,10,Technology and Education,4.5,0.7,2.6,3.0,0.7,10,20,20,30,20,0,0
2019,Summer,86185,Lisa Whitfield,PSYC,185,75.0,8,6,Developmental Psychology,4.2,1,3.8,4.0,0.4,0,0,33.3,0,16.7,16.7,33.3
2019,Summer,86191,Deirdre Frontczak,BUSN,179,62.5,16,10,Effective Comm in Business,4,1.1,4.0,4.0,0.7,0,0,10,40,20,0,30
2019,Summer,86190,Ye Cai,FNCE,121,41.2,17,7,Financial Management,4.6,0.5,4.7,5.0,0.5,14.3,71.4,0,14.3,0,0,0
2019,Summer,86184,Lindsay Halladay,PSYC,1,64.3,14,9,General Psychology I,3.9,0.7,2.9,3.0,0.8,0,11.1,44.4,11.1,22.2,11.1,0
2019,Summer,86153,Nathan Williams,PHYS,11,53.3,45,24,General Physics I,4.9,0.3,4.9,5.0,0.3,4.2,4.2,8.3,12.5,41.7,16.7,12.5
2019,Summer,86147,Michael Carrasco,CHEM,33,43.9,41,18,Organic Chemistry III L&L,3.9,1,4.0,4.0,0.7,0,5.6,11.1,22.2,11.1,27.8,22.2
2019,Summer,86392,Bonita Banducci,ENGR,303,83.3,18,15,Gender and Engineering,4.3,1.1,2.9,3.0,0.8,0,28.6,35.7,14.3,21.4,0,0
2019,Summer,86379,Ahmed Ezzat,COEN,383,87.5,8,7,Advanced Operating Systems,4,1.4,3.9,4.0,0.7,0,0,28.6,57.1,0,0,14.3
2019,Summer,86437,Elizabeth Powers,MGMT,3550,66.7,6,4,IP Strat for Tech Start Ups,4.9,0.1,4.0,4.0,0.0,0,0,25,75,0,0,0
2019,Summer,86423,Brian Nelson,ACTG,3000,80.0,25,20,Financial Accounting,4.9,0.5,4.9,5.0,0.5,0,15,45,20,15,5,0
2019,Summer,86027,Norman Paris,MATH,8,10.0,10,1,Introduction to Statistics,4.9,0,4.0,4.0,0.0,0,0,0,100,0,0,0
2019,Summer,86033,Cara Chiaraluce,SOCI,134,53.8,13,7,Globalization & Inequality,4.7,0.6,3.1,3.0,0.7,0,57.1,42.9,0,0,0,0
2019,Summer,86025,Robert Detweiler,ARTS,46,37.5,8,3,Basic Watercolor,4.7,0.3,4.3,4.0,0.6,0,33.3,33.3,33.3,0,0,0
2019,Summer,86031,Kayce Davis,SPAN,2,87.5,8,7,Elementary Spanish II,4.2,1.2,4.3,5.0,1.1,14.3,14.3,14.3,14.3,28.6,14.3,0
2019,Summer,86019,Rohit Chopra,COMM,2,50.0,12,6,Media in a Global World,4.1,0.8,3.3,3.5,0.8,0,33.3,50,0,16.7,0,0
2019,Summer,86233,Jean Soto,TESP,119B,84.6,13,11,"Theol, Sex & Relationships B",4.4,1,3.3,3.0,1.1,0,9.1,45.5,36.4,0,0,9.1
2019,Summer,86435,Christina Johnson,MGMT,3532,83.3,6,5,Managerial Communications,5,0.1,3.4,3.0,0.5,0,40,40,0,20,0,0
2019,Summer,86390,Robert Andrews,ENGR,289,70.1,154,108,Extended Co-Op Education,3.9,1.2,2.5,3.0,1.2,50.9,19.8,7.5,7.5,6.6,0,7.5
2019,Summer,86384,Michael Mcelfresh,ELEN,280,64.7,17,11,Intro Alternative Energy Sys,3.5,1.2,3.5,3.0,0.7,9.1,18.2,45.5,27.3,0,0,0
2019,Summer,86179,Vadim Keyser,PHIL,22,61.5,13,8,Ethics in the Digital Age,4.5,0.7,3.4,3.5,0.7,0,75,25,0,0,0,0
2019,Summer,86186,Cara Chiaraluce,SOCI,198,60.0,5,3,Sociology Internship,4.6,0.6,4.7,5.0,0.6,0,0,100,0,0,0,0
2019,Summer,86187,Eugene Schlesinger,TESP,50,58.3,12,7,Catholic Theology: Foundations,4.7,0.6,3.4,4.0,1.3,14.3,0,28.6,14.3,28.6,14.3,0
2019,Summer,86178,Allia Griffin,ETHN,157,62.5,8,5,"Race,Gender,Class& College Exp",4.9,0.1,3.0,3.0,0.0,0,20,20,60,0,0,0
2019,Summer,86144,Megan Tichy,CHEM,13,53.3,15,8,General Chemistry III L&L,4.3,1.4,4.4,5.0,0.8,0,0,14.3,42.9,14.3,14.3,14.3
2019,Summer,86385,Michael Mcelfresh,MECH,287,71.4,7,5,Intro Alternative Energy Sys,3.5,1.4,3.8,4.0,0.8,0,40,20,40,0,0,0
2019,Summer,86408,William Gallagher,ENGR,330,53.3,15,8,"Law, Tech & Intellectual Prop",4.7,0.5,3.6,4.0,1.0,0,37.5,25,37.5,0,0,0
2019,Summer,86434,Laura Jacobus,MGMT,3200,74.2,31,23,Ethics for Managers,3.8,1.4,3.7,4.0,1.3,17.4,26.1,30.4,17.4,0,0,8.7
2019,Summer,86232,Jean Soto,TESP,119B,71.4,14,10,"Theol, Sex & Relationships B",4.3,1.2,3.1,3.0,1.0,0,20,40,20,20,0,0
2019,Summer,86018,Navid Shaghaghi,CSCI,10,54.5,22,12,Intro to Computer Science,4.2,1.2,3.7,4.0,1.2,0,16.7,16.7,25,8.3,8.3,25
2019,Summer,86030,Meilin Chinn,PHIL,29,50.0,16,8,Ethics and the Environment,4.5,0.8,3.3,3.0,0.7,0,25,62.5,0,12.5,0,0
2019,Summer,86024,Jennifer Merritt,CHST,106,64.3,14,9,Urban Educ & Multiculturalism,5,0.1,2.8,3.0,1.2,0,22.2,22.2,11.1,33.3,11.1,0
2019,Summer,86029,Norman Paris,MATH,13,66.7,15,10,Calculus & Analytic Geom III,4.8,0.6,4.1,4.0,0.9,0,0,20,0,30,30,20
2019,Summer,86015,Claudia Mcisaac,ENGL,175,92.9,14,13,Advanced Creative Nonfiction,4.9,0.2,2.8,3.0,0.7,0,15.4,30.8,38.5,15.4,0,0
2019,Summer,86405,Sherry Segura,EDUC,359,52.9,17,9,Special Topics in Education,4.6,0.6,3.3,3.0,0.9,0,77.8,22.2,0,0,0,0
2019,Summer,86175,Maya Weltman-fahs,ENVS,21,60.0,10,6,Intro to Applied Ecology,3.9,1.2,2.2,2.0,0.8,0,50,50,0,0,0,0
2019,Summer,86161,Nathan Williams,PHYS,13,41.2,17,7,General Physics III,4.8,0.4,4.9,5.0,0.4,0,0,14.3,14.3,14.3,42.9,14.3
2019,Summer,86160,Nathan Williams,PHYS,13,18.8,16,3,General Physics III,5,0,5.0,5.0,0.0,0,0,0,33.3,66.7,0,0
2019,Summer,86174,Maya Weltman-fahs,ENVS,21,60.0,10,6,Intro to Applied Ecology,3.8,1.1,2.3,2.0,0.5,0,83.3,16.7,0,0,0,0
2019,Summer,86404,Oscar Jimenez-castellanos,EDUC,359,50.0,20,10,Special Topics in Education,3.5,1.6,3.4,4.0,1.2,0,10,40,10,40,0,0
2019,Summer,86376,Nirdosh Bhatnagar,COEN,350,90.0,10,9,Network Security,4.4,0.8,4.6,5.0,0.7,0,22.2,33.3,33.3,11.1,0,0
2019,Summer,86438,Elizabeth Powers,MGMT,3550,80.0,5,4,IP Strat for Tech Start Ups,4.8,0.4,4.0,4.0,0.8,0,25,75,0,0,0,0
2019,Summer,86014,Robin Tremblay-mcgaw,ENGL,122AW,66.7,9,6,"Film, Gender, & Sexuality",4.5,0.7,3.2,3.0,1.0,0,0,33.3,50,16.7,0,0
2019,Summer,86028,Byron Walden,MATH,11,85.7,7,6,Calculus & Analytic Geometry I,3.6,1.5,3.3,3.0,1.0,0,16.7,16.7,16.7,50,0,0
2019,Summer,86374,Nirdosh Bhatnagar,COEN,320,75.0,8,6,Computer Performance Eval,4,1,3.3,3.0,0.5,0,33.3,33.3,33.3,0,0,0
2019,Summer,86412,John Beltramo,EDUC,250E,60.0,10,6,"Ethics, Div & Ref K-12 ExCEL",4.9,0.2,3.7,3.5,0.8,16.7,33.3,16.7,0,33.3,0,0
2019,Summer,86162,Jacquelyn Hendricks,ENGL,106,75.0,12,9,Advanced Writing,5,0,4.2,4.0,0.7,0,0,33.3,55.6,0,11.1,0
2019,Summer,86176,Tanya Chiykowski-rathke,ENVS,50,80.0,5,4,World Geography,3.9,1.4,3.3,3.0,0.5,0,0,25,25,0,0,50
2019,Summer,86188,Aleksandar Zecevic,ELEN,100,83.3,6,5,Electric Circuits II,4.7,0.5,4.2,4.0,0.8,0,0,40,0,60,0,0
2019,Summer,86177,Aparajita Nanda,ETHN,96,100.0,13,13,"Race,Class & Culture thru Film",4.7,0.5,3.0,3.0,0.6,0,38.5,46.2,7.7,7.7,0,0
2019,Summer,86413,John Beltramo,EDUC,275E,86.7,15,13,"Ethics, Div & Ref K-12 ExCEL",4.7,0.7,3.5,3.0,0.9,0,46.2,38.5,7.7,7.7,0,0
2019,Summer,86407,Aparajita Nanda,ENGL,31A,92.9,14,13,Writing Literature & Culture,4.8,0.4,2.8,3.0,0.9,0,23.1,38.5,23.1,7.7,7.7,0
2019,Summer,86013,Melissa Donegan,ENGL,106,58.3,12,7,Advanced Writing,4.7,0.5,4.7,5.0,0.5,0,0,100,0,0,0,0
2019,Summer,86007,Tanya Chiykowski-rathke,ANTH,1,69.2,13,9,Intro to Biological Anth,4.1,0.8,2.9,3.0,0.6,0,55.6,44.4,0,0,0,0
2019,Summer,86239,Donald St. Louis,CPSY,275,58.3,24,14,Ethical and Legal Iss in Cng,4.5,0.8,3.8,4.0,0.9,0,15.4,30.8,38.5,15.4,0,0
2019,Summer,86403,Louis Agelson,EDUC,275,63.6,11,7,"Ethics, Div., Refl: Intro K-12",4.5,0.8,2.7,3.0,0.8,0,28.6,71.4,0,0,0,0
2019,Summer,86417,John Beltramo,EDUC,283E,85.7,14,12,Sec Classrm Mngt ,4.6,0.7,3.4,3.0,0.9,0,66.7,33.3,0,0,0,0
2019,Summer,86371,Amr Zaky,COEN,210,55.6,9,5,Computer Architecture,4.4,0.8,4.4,5.0,0.9,0,20,60,0,0,20,0
2019,Summer,86167,Tanya Chiykowski-rathke,ANTH,50,80.0,5,4,World Geography,4.7,0.5,3.5,3.5,0.6,0,0,50,0,25,25,0
2019,Summer,86173,Angela Holzmeister,CLAS,149,40.0,15,6,Ancient and Modern Ethics,3.5,1.4,2.4,2.0,0.5,0,16.7,50,16.7,16.7,0,0
2019,Summer,86172,Elizabeth Day,CHST,4,72.7,11,8,Cultural Competence & Humility,4.7,0.6,2.6,3.0,0.8,14.3,14.3,42.9,14.3,14.3,0,0
2019,Summer,86416,John Beltramo,EDUC,258E,63.6,11,7,Elem Classrm Mngt ,4.9,0.2,3.3,3.0,0.5,0,85.7,0,0,14.3,0,0
2019,Summer,86238,Kelli Mccormick,CPSY,200,45.5,11,5,Psychology of Interp. Comm.,4.9,0.2,3.0,3.0,0.0,20,20,40,20,0,0,0
2019,Summer,86012,Allia Griffin,ETHN,155,33.3,9,3,Racism in the United States,4.8,0.3,4.0,4.0,0.0,0,0,0,33.3,33.3,33.3,0
2019,Summer,86010,Chrislaine Pamphile Miller,HIST,85,45.5,11,5,US Environmental History,5,0,3.6,4.0,0.5,0,0,20,20,20,40,0
2019,Summer,86038,Sarah Robinson,RSOC,64,85.7,14,12,Compar Relig &Environmentalism,4.2,0.7,3.6,3.5,0.7,0,25,8.3,33.3,33.3,0,0
2019,Summer,86548,George Chacko,FNCE,3052,83.3,12,10,Challenges In Finance,4.3,0.8,4.5,5.0,0.7,0,10,30,30,10,20,0
2019,Summer,86414,Judy Alessandri,EDUC,221ME,66.7,24,16,Teach Stdt w/ Disab ,3.6,1.1,2.8,3.0,0.9,13.3,66.7,20,0,0,0,0
2019,Summer,86428,Homi Fatemi,OMIS,3202,57.6,33,19,Analytical Decision Making,4.4,0.8,4.4,4.0,0.6,0,0,11.1,5.6,44.4,16.7,22.2
